customer_id,gender,age,payment_method,payment_amount,shopping_mall,timestamp,customer_name
C512031,Male,64,Credit Card,4801.28,Mall of Istanbul,2022-10-18 21:27:21,
C323198,Male,23,Credit Card,2160.5800000000004,Emaar Square Mall,2022-10-18 21:27:27,
C269193,Female,56,Credit Card,1016.5,Kanyon,2022-10-18 21:27:45,
C206498,Female,44,Credit Card,896.0,Viaport Outlet,2022-10-18 21:28:08,
C899333,Male,20,Debit Card,187.68,Emaar Square Mall,2022-10-18 21:29:55,
C231830,Male,22,Credit Card,4801.28,Metrocity,2022-10-18 21:30:31,
C178355,Male,53,Credit Card,650.56,Mall of Istanbul,2022-10-18 21:31:14,
C178355,Male,53,Credit Card,650.56,Mall of Istanbul,2022-10-18 21:31:43,
C334493,Female,49,Credit Card,187.68,Istinye Park,2022-10-18 21:32:46,STEPHANIE GILL
C138097,Male,61,Debit Card,5.23,Metropol AVM,2022-10-18 21:34:42,
C465460,Male,63,Credit Card,1200.32,Metrocity,2022-10-18 21:37:28,
C259516,Male,60,Debit Card,130.75,Metropol AVM,2022-10-18 21:40:03,
C235920,Female,63,Debit Card,130.75,Mall of Istanbul,2022-10-18 21:41:10,
C122915,Male,32,Debit Card,6376.7,Metrocity,2022-10-18 21:42:13,
C259516,Male,60,Debit Card,130.75,Metropol AVM,2022-10-18 21:46:17,
C235920,Female,63,Debit Card,130.75,Mall of Istanbul,2022-10-18 21:46:35,
C331955,Female,69,Credit Card,111.14,Metrocity,2022-10-18 21:50:51,JOSEPH COLON
C512031,Male,64,Credit Card,4801.28,Mall of Istanbul,2022-10-18 21:51:19,
C449846,Female,57,Credit Card,1200.32,Mall of Istanbul,2022-10-18 21:51:42,SCOTT CARPENTER
C323198,Male,23,Credit Card,2160.5800000000004,Emaar Square Mall,2022-10-18 21:56:04,
C235920,Female,63,Debit Card,130.75,Mall of Istanbul,2022-10-18 21:56:36,
C229630,Female,43,Credit Card,520.4499999999999,Kanyon,2022-10-18 22:01:35,
C176237,Male,44,Debit Card,18.410000000000004,Emaar Square Mall,2022-10-18 22:02:22,
C107015,Female,40,Debit Card,83.68,Kanyon,2022-10-18 22:03:00,
C229630,Female,43,Credit Card,520.4499999999999,Kanyon,2022-10-18 22:04:23,
C220023,Female,24,Credit Card,6001.6,Mall of Istanbul,2022-10-18 22:05:30,
C258308,Male,26,Credit Card,20.92,Mall of Istanbul,2022-10-18 22:07:01,
C601409,Male,53,Debit Card,40.66,Mall of Istanbul,2022-10-18 22:09:06,
C755927,Female,48,Credit Card,4801.28,Mall of Istanbul,2022-10-18 22:10:12,
C334493,Female,49,Credit Card,187.68,Istinye Park,2022-10-18 22:17:43,
C331955,Female,69,Credit Card,111.14,Metrocity,2022-10-18 22:17:43,
C105564,Male,45,Debit Card,378.75,Mall of Istanbul,2022-10-18 22:18:08,
C229630,Female,43,Credit Card,520.4499999999999,Kanyon,2022-10-18 22:19:11,
C233824,Female,61,Debit Card,896.0,Metropol AVM,2022-10-18 22:19:15,
C512031,Male,64,Credit Card,4801.28,Mall of Istanbul,2022-10-18 22:21:52,
C269193,Female,56,Credit Card,1016.5,Kanyon,2022-10-18 22:22:12,
C231830,Male,22,Credit Card,4801.28,Metrocity,2022-10-18 22:22:35,
C268382,Female,55,Debit Card,300.08,Metrocity,2022-10-18 22:23:52,KYLE PORTER
C251697,Female,65,Credit Card,47.07,Metropol AVM,2022-10-18 22:23:58,
C190737,Female,53,Debit Card,7502.0,Zorlu Center,2022-10-18 22:25:28,
C294160,Female,33,Debit Card,300.08,Kanyon,2022-10-18 22:30:39,
C222842,Female,53,Credit Card,7126.9,Istinye Park,2022-10-18 22:32:07,
C176237,Male,44,Debit Card,18.410000000000004,Emaar Square Mall,2022-10-18 22:33:11,
C107015,Female,40,Debit Card,83.68,Kanyon,2022-10-18 22:33:59,
C269193,Female,56,Credit Card,1016.5,Kanyon,2022-10-18 22:34:43,
C190737,Female,53,Debit Card,7502.0,Zorlu Center,2022-10-18 22:34:56,
C112336,Female,54,Credit Card,4801.28,Viaport Outlet,2022-10-18 22:36:02,
C336675,Female,43,Credit Card,1016.5,Viaport Outlet,2022-10-18 22:38:29,
C235920,Female,63,Debit Card,130.75,Mall of Istanbul,2022-10-18 22:39:29,
C331955,Female,69,Credit Card,111.14,Metrocity,2022-10-18 22:39:48,
C755927,Female,48,Credit Card,4801.28,Mall of Istanbul,2022-10-18 22:42:52,
C190737,Female,53,Debit Card,7502.0,Zorlu Center,2022-10-18 22:47:50,
C110583,Male,66,Debit Card,159.53,Cevahir AVM,2022-10-18 22:48:46,TERESA CALHOUN
C126221,Male,21,Credit Card,960.26,Mall of Istanbul,2022-10-18 22:49:31,
C229630,Female,43,Credit Card,520.4499999999999,Kanyon,2022-10-18 22:49:43,
C105758,Female,35,Credit Card,11.73,Emaar Square Mall,2022-10-18 22:49:55,
C252918,Male,24,Credit Card,21000.0,Mall of Istanbul,2022-10-18 22:51:21,
C110583,Male,66,Debit Card,159.53,Cevahir AVM,2022-10-18 22:52:07,
C689240,Female,22,Debit Card,1016.5,Mall of Istanbul,2022-10-18 22:54:41,CLAYTON GLENN
C110047,Male,61,Debit Card,348.45,Kanyon,2022-10-18 22:55:28,
C190737,Female,53,Debit Card,7502.0,Zorlu Center,2022-10-18 22:55:32,
C336675,Female,43,Credit Card,1016.5,Viaport Outlet,2022-10-18 22:56:14,
C107015,Female,40,Debit Card,83.68,Kanyon,2022-10-18 22:58:35,
C229630,Female,43,Credit Card,520.4499999999999,Kanyon,2022-10-18 22:59:26,
C601409,Male,53,Debit Card,40.66,Mall of Istanbul,2022-10-18 22:59:37,
C247292,Female,41,Credit Card,5.23,Forum Istanbul,2022-10-19 08:01:52,MATTHEW PERRY
C120778,Male,60,Debit Card,2700.7200000000003,Cevahir AVM,2022-10-19 08:02:13,
C422484,Male,63,Debit Card,896.0,Cevahir AVM,2022-10-19 08:02:25,
C797865,Female,59,Debit Card,240.06,Zorlu Center,2022-10-19 08:06:35,BARBARA GILMORE
C826344,Male,56,Credit Card,40.66,Mall of Istanbul,2022-10-19 08:07:56,
C905714,Female,64,Credit Card,83.68,Metrocity,2022-10-19 08:08:47,
C140779,Female,54,Debit Card,143.36,Metropol AVM,2022-10-19 08:08:49,
C318063,Male,36,Debit Card,4.8100000000000005,Zorlu Center,2022-10-19 08:11:35,
C189214,Female,66,Credit Card,2700.7200000000003,Mall of Istanbul,2022-10-19 08:13:08,
C599041,Female,66,Credit Card,1050.0,Kanyon,2022-10-19 08:15:49,
C224029,Male,32,Credit Card,1016.5,Metrocity,2022-10-19 08:16:59,
C281441,Female,42,Credit Card,585.5,Mall of Istanbul,2022-10-19 08:17:01,
C514533,Female,65,Debit Card,24937.5,Metrocity,2022-10-19 08:20:18,
C140779,Female,54,Debit Card,143.36,Metropol AVM,2022-10-19 08:20:19,
C247292,Female,41,Credit Card,5.23,Forum Istanbul,2022-10-19 08:20:37,
C127975,Female,50,Credit Card,1200.32,Metropol AVM,2022-10-19 08:20:50,
C100154,Female,54,Debit Card,15.15,Viaport Outlet,2022-10-19 08:21:18,
C268144,Male,58,Credit Card,300.08,Kanyon,2022-10-19 08:24:14,
C783403,Female,40,Credit Card,2700.7200000000003,Mall of Istanbul,2022-10-19 08:24:22,
C127975,Female,50,Credit Card,1200.32,Metropol AVM,2022-10-19 08:24:24,
C499607,Female,56,Debit Card,600.17,Metropol AVM,2022-10-19 08:24:36,
C268144,Male,58,Credit Card,300.08,Kanyon,2022-10-19 08:27:32,
C251454,Male,67,Credit Card,4.6000000000000005,Emaar Square Mall,2022-10-19 08:28:06,
C709169,Female,40,Credit Card,105.57,Metrocity,2022-10-19 08:28:50,
C146617,Female,40,Credit Card,4200.0,Emaar Square Mall,2022-10-19 08:29:07,
C354145,Female,23,Credit Card,4801.28,Mall of Istanbul,2022-10-19 08:30:25,
C961141,Female,57,Credit Card,130.11,Metrocity,2022-10-19 08:31:40,
C174485,Female,39,Debit Card,2700.7200000000003,Cevahir AVM,2022-10-19 08:32:43,
C251454,Male,67,Credit Card,4.6000000000000005,Emaar Square Mall,2022-10-19 08:33:23,
C230526,Female,51,Debit Card,997.5,Viaport Outlet,2022-10-19 08:34:05,
C726791,Female,37,Credit Card,47.07,Kanyon,2022-10-19 08:36:17,
C317091,Female,69,Credit Card,4561.219999999999,Mall of Istanbul,2022-10-19 08:37:53,
C112882,Female,47,Credit Card,83.68,Istinye Park,2022-10-19 08:38:32,
C112882,Female,47,Credit Card,83.68,Istinye Park,2022-10-19 08:39:15,
C317091,Female,69,Credit Card,4561.219999999999,Mall of Istanbul,2022-10-19 08:43:06,ERICA GREGORY
C148907,Female,26,Debit Card,16800.0,Kanyon,2022-10-19 08:44:28,
C116300,Male,22,Credit Card,4801.28,Mall of Istanbul,2022-10-19 08:45:23,
C961141,Female,57,Credit Card,130.11,Metrocity,2022-10-19 08:45:28,
C258007,Male,28,Credit Card,2700.7200000000003,Kanyon,2022-10-19 08:50:52,
C237542,Male,18,Credit Card,9122.58,Metropol AVM,2022-10-19 08:51:54,
C422484,Male,63,Debit Card,896.0,Cevahir AVM,2022-10-19 08:52:46,
C100168,Male,48,Credit Card,26250.0,Istinye Park,2022-10-19 08:53:09,
C338089,Male,52,Credit Card,7502.0,Metrocity,2022-10-19 08:58:44,
C323352,Male,18,Debit Card,914.85,Kanyon,2022-10-19 09:01:27,
C140779,Female,54,Debit Card,143.36,Metropol AVM,2022-10-19 09:03:26,
C265452,Female,30,Credit Card,124.21,Mall of Istanbul,2022-10-19 09:05:09,
C175935,Male,43,Credit Card,7126.9,Emaar Square Mall,2022-10-19 09:07:09,
C116300,Male,22,Credit Card,4801.28,Mall of Istanbul,2022-10-19 09:08:12,
C175935,Male,43,Credit Card,7126.9,Emaar Square Mall,2022-10-19 09:09:14,
C174485,Female,39,Debit Card,2700.7200000000003,Cevahir AVM,2022-10-19 09:10:47,GABRIELA BENDER
C282777,Female,37,Credit Card,7126.9,Cevahir AVM,2022-10-19 09:11:25,
C112882,Female,47,Credit Card,83.68,Istinye Park,2022-10-19 09:12:40,
C133263,Male,67,Debit Card,4801.28,Metrocity,2022-10-19 09:16:28,
C318063,Male,36,Debit Card,4.8100000000000005,Zorlu Center,2022-10-19 09:16:34,
C108358,Female,55,Credit Card,4801.28,Viaport Outlet,2022-10-19 09:18:05,
C140779,Female,54,Debit Card,143.36,Metropol AVM,2022-10-19 09:18:24,
C133263,Male,67,Debit Card,4801.28,Metrocity,2022-10-19 09:19:52,
C175935,Male,43,Credit Card,7126.9,Emaar Square Mall,2022-10-19 09:21:31,
C268144,Male,58,Credit Card,300.08,Kanyon,2022-10-19 09:23:05,
C875789,Female,28,Credit Card,5.23,Metropol AVM,2022-10-19 09:24:21,
C281441,Female,42,Credit Card,585.5,Mall of Istanbul,2022-10-19 09:24:55,
C265452,Female,30,Credit Card,124.21,Mall of Istanbul,2022-10-19 09:25:19,
C709169,Female,40,Credit Card,105.57,Metrocity,2022-10-19 09:27:00,
C276702,Male,69,Debit Card,365.94,Istinye Park,2022-10-19 09:28:13,MOLLY SUTTON
C249974,Male,62,Credit Card,300.08,Viaport Outlet,2022-10-19 09:29:17,
C726791,Female,37,Credit Card,47.07,Kanyon,2022-10-19 09:30:10,
C288091,Female,61,Credit Card,9602.72,Metrocity,2022-10-19 09:30:59,
C120778,Male,60,Debit Card,2700.7200000000003,Cevahir AVM,2022-10-19 09:31:23,
C802258,Female,33,Credit Card,7502.0,Kanyon,2022-10-19 09:31:51,SHEILA RUSSELL
C338089,Male,52,Credit Card,7502.0,Metrocity,2022-10-19 09:31:52,
C281441,Female,42,Credit Card,585.5,Mall of Istanbul,2022-10-19 09:33:19,
C282777,Female,37,Credit Card,7126.9,Cevahir AVM,2022-10-19 09:33:45,
C496734,Female,52,Credit Card,650.56,Metrocity,2022-10-19 09:34:14,
C709169,Female,40,Credit Card,105.57,Metrocity,2022-10-19 09:35:17,
C709169,Female,40,Credit Card,105.57,Metrocity,2022-10-19 09:36:05,
C572210,Male,56,Debit Card,41.42,Metrocity,2022-10-19 09:36:17,
C309284,Female,66,Debit Card,600.17,Mall of Istanbul,2022-10-19 09:39:39,
C802258,Female,33,Credit Card,7502.0,Kanyon,2022-10-19 09:41:07,
C297466,Male,20,Credit Card,4753.349999999999,Kanyon,2022-10-19 09:41:56,
C189214,Female,66,Credit Card,2700.7200000000003,Mall of Istanbul,2022-10-19 09:42:12,
C230526,Female,51,Debit Card,997.5,Viaport Outlet,2022-10-19 09:42:33,
C875789,Female,28,Credit Card,5.23,Metropol AVM,2022-10-19 09:42:34,VERONICA WHITE
C126072,Male,23,Debit Card,5.23,Metrocity,2022-10-19 09:43:39,
C133263,Male,67,Debit Card,4801.28,Metrocity,2022-10-19 09:44:17,
C112882,Female,47,Credit Card,83.68,Istinye Park,2022-10-19 09:45:21,
C323352,Male,18,Debit Card,914.85,Kanyon,2022-10-19 09:45:45,
C279233,Male,23,Debit Card,2400.68,Viaport Outlet,2022-10-19 09:47:25,
C279233,Male,23,Debit Card,2400.68,Viaport Outlet,2022-10-19 09:49:26,
C309284,Female,66,Debit Card,600.17,Mall of Istanbul,2022-10-19 09:50:00,
C247292,Female,41,Credit Card,5.23,Forum Istanbul,2022-10-19 09:50:42,
C282777,Female,37,Credit Card,7126.9,Cevahir AVM,2022-10-19 09:52:07,
C309284,Female,66,Debit Card,600.17,Mall of Istanbul,2022-10-19 09:53:48,
C826344,Male,56,Credit Card,40.66,Mall of Istanbul,2022-10-19 09:54:08,
C802258,Female,33,Credit Card,7502.0,Kanyon,2022-10-19 09:55:12,
C314493,Male,62,Credit Card,1056.28,Istinye Park,2022-10-19 09:56:09,
C146617,Female,40,Credit Card,4200.0,Emaar Square Mall,2022-10-19 09:58:24,
C514533,Female,65,Debit Card,24937.5,Metrocity,2022-10-19 09:58:35,
C303915,Female,56,Debit Card,300.08,Kanyon,2022-10-19 10:01:32,
C215156,Female,45,Debit Card,83.68,Kanyon,2022-10-19 10:02:06,
C288091,Female,61,Credit Card,9602.72,Metrocity,2022-10-19 10:03:50,
C318063,Male,36,Debit Card,4.8100000000000005,Zorlu Center,2022-10-19 10:05:24,
C189214,Female,66,Credit Card,2700.7200000000003,Mall of Istanbul,2022-10-19 10:06:26,
C237542,Male,18,Credit Card,9122.58,Metropol AVM,2022-10-19 10:06:55,
C230029,Female,35,Credit Card,44.72,Kanyon,2022-10-19 10:09:38,
C125290,Female,26,Debit Card,1140.3,Metrocity,2022-10-19 10:09:44,
C271850,Male,19,Credit Card,9602.72,Metrocity,2022-10-19 10:11:42,
C499607,Female,56,Debit Card,600.17,Metropol AVM,2022-10-19 10:13:15,
C323352,Male,18,Debit Card,914.85,Kanyon,2022-10-19 10:13:24,
C116300,Male,22,Credit Card,4801.28,Mall of Istanbul,2022-10-19 10:13:30,
C783403,Female,40,Credit Card,2700.7200000000003,Mall of Istanbul,2022-10-19 10:15:11,
C783403,Female,40,Credit Card,2700.7200000000003,Mall of Istanbul,2022-10-19 10:15:45,
C180677,Female,42,Credit Card,6901.84,Metrocity,2022-10-19 10:15:51,
C237542,Male,18,Credit Card,9122.58,Metropol AVM,2022-10-19 10:17:52,
C265452,Female,30,Credit Card,124.21,Mall of Istanbul,2022-10-19 10:20:03,
C726791,Female,37,Credit Card,47.07,Kanyon,2022-10-19 10:20:10,
C726791,Female,37,Credit Card,47.07,Kanyon,2022-10-19 10:20:43,
C961141,Female,57,Credit Card,130.11,Metrocity,2022-10-19 10:21:39,
C279233,Male,23,Debit Card,2400.68,Viaport Outlet,2022-10-19 10:21:56,
C258007,Male,28,Credit Card,2700.7200000000003,Kanyon,2022-10-19 10:22:07,
C247292,Female,41,Credit Card,5.23,Forum Istanbul,2022-10-19 10:22:46,
C572210,Male,56,Debit Card,41.42,Metrocity,2022-10-19 10:26:19,
C247292,Female,41,Credit Card,5.23,Forum Istanbul,2022-10-19 10:29:01,
C100154,Female,54,Debit Card,15.15,Viaport Outlet,2022-10-19 10:29:27,
C726791,Female,37,Credit Card,47.07,Kanyon,2022-10-19 10:29:44,
C108358,Female,55,Credit Card,4801.28,Viaport Outlet,2022-10-19 10:30:26,LOUIS RICE
C875789,Female,28,Credit Card,5.23,Metropol AVM,2022-10-19 10:34:03,
C499607,Female,56,Debit Card,600.17,Metropol AVM,2022-10-19 10:34:14,
C100154,Female,54,Debit Card,15.15,Viaport Outlet,2022-10-19 10:36:24,
C338089,Male,52,Credit Card,7502.0,Metrocity,2022-10-19 10:36:56,
C599041,Female,66,Credit Card,1050.0,Kanyon,2022-10-19 10:38:06,
C125290,Female,26,Debit Card,1140.3,Metrocity,2022-10-19 10:39:04,
C282777,Female,37,Credit Card,7126.9,Cevahir AVM,2022-10-19 10:39:12,BRANDON PEREZ
C120778,Male,60,Debit Card,2700.7200000000003,Cevahir AVM,2022-10-19 10:40:21,
C251454,Male,67,Credit Card,4.6000000000000005,Emaar Square Mall,2022-10-19 10:44:22,
C223156,Female,41,Debit Card,37.41,Mall of Istanbul,2022-10-19 10:44:42,
C258007,Male,28,Credit Card,2700.7200000000003,Kanyon,2022-10-19 10:45:49,
C189214,Female,66,Credit Card,2700.7200000000003,Mall of Istanbul,2022-10-19 10:47:34,
C223156,Female,41,Debit Card,37.41,Mall of Istanbul,2022-10-19 10:48:10,
C268144,Male,58,Credit Card,300.08,Kanyon,2022-10-19 10:49:02,
C251454,Male,67,Credit Card,4.6000000000000005,Emaar Square Mall,2022-10-19 10:49:04,
C236991,Male,47,Debit Card,16800.0,Metrocity,2022-10-19 10:50:45,
C297466,Male,20,Credit Card,4753.349999999999,Kanyon,2022-10-19 10:51:02,
C189214,Female,66,Credit Card,2700.7200000000003,Mall of Istanbul,2022-10-19 10:51:15,
C297466,Male,20,Credit Card,4753.349999999999,Kanyon,2022-10-19 10:52:20,
C268144,Male,58,Credit Card,300.08,Kanyon,2022-10-19 10:57:12,
C499607,Female,56,Debit Card,600.17,Metropol AVM,2022-10-19 10:57:43,
C496734,Female,52,Credit Card,650.56,Metrocity,2022-10-19 10:58:02,
C783403,Female,40,Credit Card,2700.7200000000003,Mall of Istanbul,2022-10-19 10:59:50,
C100154,Female,54,Debit Card,15.15,Viaport Outlet,2022-10-19 11:00:57,
C297466,Male,20,Credit Card,4753.349999999999,Kanyon,2022-10-19 11:01:13,
C317091,Female,69,Credit Card,4561.219999999999,Mall of Istanbul,2022-10-19 11:02:18,
C271850,Male,19,Credit Card,9602.72,Metrocity,2022-10-19 11:03:17,
C126072,Male,23,Debit Card,5.23,Metrocity,2022-10-19 11:08:50,
C802258,Female,33,Credit Card,7502.0,Kanyon,2022-10-19 11:09:09,
C303915,Female,56,Debit Card,300.08,Kanyon,2022-10-19 11:10:06,
C164350,Female,55,Debit Card,585.5,Forum Istanbul,2022-10-19 11:10:11,
C905714,Female,64,Credit Card,83.68,Metrocity,2022-10-19 11:13:59,
C276702,Male,69,Debit Card,365.94,Istinye Park,2022-10-19 11:14:28,
C100154,Female,54,Debit Card,15.15,Viaport Outlet,2022-10-19 11:15:41,
C314493,Male,62,Credit Card,1056.28,Istinye Park,2022-10-19 11:16:48,
C171002,Female,44,Credit Card,9122.58,Metropol AVM,2022-10-19 11:18:00,
C171002,Female,44,Credit Card,9122.58,Metropol AVM,2022-10-19 11:18:43,
C236991,Male,47,Debit Card,16800.0,Metrocity,2022-10-19 11:23:21,
C318063,Male,36,Debit Card,4.8100000000000005,Zorlu Center,2022-10-19 11:24:07,DARRELL MACIAS
C783403,Female,40,Credit Card,2700.7200000000003,Mall of Istanbul,2022-10-19 11:29:29,
C599041,Female,66,Credit Card,1050.0,Kanyon,2022-10-19 11:29:34,
C100168,Male,48,Credit Card,26250.0,Istinye Park,2022-10-19 11:30:20,
C100154,Female,54,Debit Card,15.15,Viaport Outlet,2022-10-19 11:30:49,
C247292,Female,41,Credit Card,5.23,Forum Istanbul,2022-10-19 11:30:56,
C133263,Male,67,Debit Card,4801.28,Metrocity,2022-10-19 11:31:12,
C258007,Male,28,Credit Card,2700.7200000000003,Kanyon,2022-10-19 11:33:31,
C120778,Male,60,Debit Card,2700.7200000000003,Cevahir AVM,2022-10-19 11:34:30,
C570727,Female,42,Debit Card,8694.0,Emaar Square Mall,2022-10-19 11:35:22,
C146617,Female,40,Credit Card,4200.0,Emaar Square Mall,2022-10-19 11:36:20,GREG CARDENAS
C120778,Male,60,Debit Card,2700.7200000000003,Cevahir AVM,2022-10-19 11:37:21,
C802258,Female,33,Credit Card,7502.0,Kanyon,2022-10-19 11:38:09,
C164350,Female,55,Debit Card,585.5,Forum Istanbul,2022-10-19 11:38:10,
C318063,Male,36,Debit Card,4.8100000000000005,Zorlu Center,2022-10-19 11:38:23,
C514533,Female,65,Debit Card,24937.5,Metrocity,2022-10-19 11:39:43,
C514533,Female,65,Debit Card,24937.5,Metrocity,2022-10-19 11:39:59,
C265452,Female,30,Credit Card,124.21,Mall of Istanbul,2022-10-19 11:40:12,
C249974,Male,62,Credit Card,300.08,Viaport Outlet,2022-10-19 11:40:36,
C496734,Female,52,Credit Card,650.56,Metrocity,2022-10-19 11:41:15,
C254124,Male,60,Credit Card,20.92,Mall of Istanbul,2022-10-19 11:42:31,
C309284,Female,66,Debit Card,600.17,Mall of Istanbul,2022-10-19 11:43:01,
C224029,Male,32,Credit Card,1016.5,Metrocity,2022-10-19 11:43:54,
C338089,Male,52,Credit Card,7502.0,Metrocity,2022-10-19 11:44:30,
C108358,Female,55,Credit Card,4801.28,Viaport Outlet,2022-10-19 11:46:31,
C268144,Male,58,Credit Card,300.08,Kanyon,2022-10-19 11:47:10,
C317091,Female,69,Credit Card,4561.219999999999,Mall of Istanbul,2022-10-19 11:47:34,
C281441,Female,42,Credit Card,585.5,Mall of Istanbul,2022-10-19 11:48:21,
C282777,Female,37,Credit Card,7126.9,Cevahir AVM,2022-10-19 11:48:41,
C282777,Female,37,Credit Card,7126.9,Cevahir AVM,2022-10-19 11:52:02,
C499607,Female,56,Debit Card,600.17,Metropol AVM,2022-10-19 11:52:27,
C254124,Male,60,Credit Card,20.92,Mall of Istanbul,2022-10-19 11:52:43,
C223156,Female,41,Debit Card,37.41,Mall of Istanbul,2022-10-19 11:52:51,
C174485,Female,39,Debit Card,2700.7200000000003,Cevahir AVM,2022-10-19 11:54:07,
C108358,Female,55,Credit Card,4801.28,Viaport Outlet,2022-10-19 11:54:50,
C120778,Male,60,Debit Card,2700.7200000000003,Cevahir AVM,2022-10-19 11:56:12,
C230029,Female,35,Credit Card,44.72,Kanyon,2022-10-19 12:00:19,
C279233,Male,23,Debit Card,2400.68,Viaport Outlet,2022-10-19 12:02:41,
C223156,Female,41,Debit Card,37.41,Mall of Istanbul,2022-10-19 12:03:10,
C112882,Female,47,Credit Card,83.68,Istinye Park,2022-10-19 12:03:54,DESTINY RAMSEY
C281441,Female,42,Credit Card,585.5,Mall of Istanbul,2022-10-19 12:04:17,
C171002,Female,44,Credit Card,9122.58,Metropol AVM,2022-10-19 12:05:12,
C100168,Male,48,Credit Card,26250.0,Istinye Park,2022-10-19 12:05:25,
C826344,Male,56,Credit Card,40.66,Mall of Istanbul,2022-10-19 12:06:06,
C282777,Female,37,Credit Card,7126.9,Cevahir AVM,2022-10-19 12:07:09,
C125290,Female,26,Debit Card,1140.3,Metrocity,2022-10-19 12:07:53,
C251454,Male,67,Credit Card,4.6000000000000005,Emaar Square Mall,2022-10-19 12:07:58,
C309284,Female,66,Debit Card,600.17,Mall of Istanbul,2022-10-19 12:10:12,
C100168,Male,48,Credit Card,26250.0,Istinye Park,2022-10-19 12:13:27,
C276702,Male,69,Debit Card,365.94,Istinye Park,2022-10-19 12:14:13,
C174485,Female,39,Debit Card,2700.7200000000003,Cevahir AVM,2022-10-19 12:14:49,
C174485,Female,39,Debit Card,2700.7200000000003,Cevahir AVM,2022-10-19 12:17:38,
C120778,Male,60,Debit Card,2700.7200000000003,Cevahir AVM,2022-10-19 12:17:40,
C572210,Male,56,Debit Card,41.42,Metrocity,2022-10-19 12:17:43,
C279233,Male,23,Debit Card,2400.68,Viaport Outlet,2022-10-19 12:18:20,
C157055,Male,33,Debit Card,1200.32,Metrocity,2022-10-19 12:18:25,
C100168,Male,48,Credit Card,26250.0,Istinye Park,2022-10-19 12:19:48,LEVI FARMER
C248990,Female,50,Credit Card,20.92,Istinye Park,2022-10-19 12:20:10,
C251454,Male,67,Credit Card,4.6000000000000005,Emaar Square Mall,2022-10-19 12:20:41,
C215156,Female,45,Debit Card,83.68,Kanyon,2022-10-19 12:22:04,
C268144,Male,58,Credit Card,300.08,Kanyon,2022-10-19 12:22:19,
C140779,Female,54,Debit Card,143.36,Metropol AVM,2022-10-19 12:22:22,
C180677,Female,42,Credit Card,6901.84,Metrocity,2022-10-19 12:24:29,PATRICIA KENNEDY
C905714,Female,64,Credit Card,83.68,Metrocity,2022-10-19 12:27:05,
C100154,Female,54,Debit Card,15.15,Viaport Outlet,2022-10-19 12:28:55,
C422484,Male,63,Debit Card,896.0,Cevahir AVM,2022-10-19 12:29:10,
C282777,Female,37,Credit Card,7126.9,Cevahir AVM,2022-10-19 12:31:00,
C254124,Male,60,Credit Card,20.92,Mall of Istanbul,2022-10-19 12:31:10,
C249974,Male,62,Credit Card,300.08,Viaport Outlet,2022-10-19 12:31:58,
C271850,Male,19,Credit Card,9602.72,Metrocity,2022-10-19 12:32:03,
C282777,Female,37,Credit Card,7126.9,Cevahir AVM,2022-10-19 12:32:27,
C230029,Female,35,Credit Card,44.72,Kanyon,2022-10-19 12:32:39,
C120778,Male,60,Debit Card,2700.7200000000003,Cevahir AVM,2022-10-19 12:33:10,
C174485,Female,39,Debit Card,2700.7200000000003,Cevahir AVM,2022-10-19 12:35:31,
C303915,Female,56,Debit Card,300.08,Kanyon,2022-10-19 12:36:47,
C248990,Female,50,Credit Card,20.92,Istinye Park,2022-10-19 12:37:26,
C570727,Female,42,Debit Card,8694.0,Emaar Square Mall,2022-10-19 12:38:19,
C938777,Male,43,Debit Card,5.23,Zorlu Center,2022-10-19 12:38:23,
C323352,Male,18,Debit Card,914.85,Kanyon,2022-10-19 12:38:38,
C905714,Female,64,Credit Card,83.68,Metrocity,2022-10-19 12:39:30,
C215156,Female,45,Debit Card,83.68,Kanyon,2022-10-19 12:40:27,
C254124,Male,60,Credit Card,20.92,Mall of Istanbul,2022-10-19 12:43:19,
C422484,Male,63,Debit Card,896.0,Cevahir AVM,2022-10-19 12:43:46,
C230526,Female,51,Debit Card,997.5,Viaport Outlet,2022-10-19 12:45:37,
C309284,Female,66,Debit Card,600.17,Mall of Istanbul,2022-10-19 12:45:54,
C175935,Male,43,Credit Card,7126.9,Emaar Square Mall,2022-10-19 12:47:09,
C265452,Female,30,Credit Card,124.21,Mall of Istanbul,2022-10-19 12:48:09,
C164350,Female,55,Debit Card,585.5,Forum Istanbul,2022-10-19 12:48:36,
C570727,Female,42,Debit Card,8694.0,Emaar Square Mall,2022-10-19 12:52:31,
C499607,Female,56,Debit Card,600.17,Metropol AVM,2022-10-19 12:55:42,
C354145,Female,23,Credit Card,4801.28,Mall of Istanbul,2022-10-19 12:56:21,
C116300,Male,22,Credit Card,4801.28,Mall of Istanbul,2022-10-19 12:56:52,
C826344,Male,56,Credit Card,40.66,Mall of Istanbul,2022-10-19 12:57:03,
C281441,Female,42,Credit Card,585.5,Mall of Istanbul,2022-10-19 12:59:14,
C224029,Male,32,Credit Card,1016.5,Metrocity,2022-10-19 12:59:24,
C224029,Male,32,Credit Card,1016.5,Metrocity,2022-10-19 12:59:36,
C499607,Female,56,Debit Card,600.17,Metropol AVM,2022-10-19 13:00:59,PAUL SMITH
C230029,Female,35,Credit Card,44.72,Kanyon,2022-10-19 13:02:31,
